;OV Innertank Orifice Flow Velocities (ft/s)
#I=76956,77384,1; C:\0_afc_work\OV_Intertank_Reentry_Thermal_Analysis_using_VISSIM\VISSIM\OV_Intertank_Reentry_Thermal_Analysis_using_VISSIM_c1cb_oin.vsm C:\0_afc_work\OV_Intertank_Reentry_Thermal_Analysis_using_VISSIM\VISSIM\OV_Intertank_Reentry_Thermal_Analysis_using_VISSIM_c1cb_oin.vsm @ Mon Oct 29 14:44:45 2018
76956	1714.2
76957	15.336
76958	14.928
76959	14.54
76960	14.173
76961	13.823
76962	13.49
76963	13.173
76964	12.87
76965	12.581
76966	12.305
76967	13.815
76968	13.483
76969	13.166
76970	12.864
76971	12.575
76972	12.299
76973	12.035
76974	26.952
76975	25.715
76976	24.586
76977	52.669
76978	48.139
76979	44.327
76980	41.075
76981	38.268
76982	35.82
76983	33.666
76984	31.757
76985	30.053
76986	28.523
76987	27.141
76988	25.887
76989	24.743
76990	23.697
76991	22.735
76992	21.848
76993	21.028
76994	20.267
76995	19.56
76996	18.9
76997	18.283
76998	17.705
76999	17.163
77000	16.653
77001	16.172
77002	15.719
77003	15.29
77004	14.884
77005	14.498
77006	14.133
77007	13.785
77008	13.454
77009	13.139
77010	12.838
77011	12.55
77012	12.275
77013	12.012
77014	11.76
77015	11.518
77016	11.286
77017	11.063
77018	10.849
77019	10.643
77020	10.445
77021	10.253
77022	10.069
77023	9.8915
77024	9.7199
77025	9.5542
77026	9.394
77027	9.2391
77028	9.0892
77029	8.9441
77030	8.8036
77031	8.6675
77032	8.5354
77033	8.4074
77034	8.2831
77035	8.1624
77036	8.0452
77037	7.9314
77038	7.8207
77039	7.713
77040	7.6083
77041	7.5064
77042	7.4072
77043	7.3105
77044	7.2164
77045	7.1246
77046	7.0352
77047	6.9479
77048	6.8628
77049	6.7798
77050	6.6988
77051	6.6196
77052	6.5423
77053	6.4668
77054	6.3931
77055	6.3209
77056	6.2504
77057	6.1815
77058	6.114
77059	6.048
77060	5.9835
77061	5.9202
77062	5.8584
77063	5.7977
77064	5.7384
77065	5.6802
77066	5.6232
77067	7.9979
77068	7.8853
77069	7.7759
77070	7.6695
77071	7.5659
77072	7.4651
77073	7.367
77074	7.2714
77075	7.1782
77076	7.0875
77077	6.9989
77078	6.9126
77079	6.8284
77080	6.7461
77081	6.6659
77082	6.5875
77083	6.511
77084	6.4362
77085	6.3631
77086	6.2917
77087	6.2218
77088	6.1535
77089	6.0866
77090	6.0212
77091	5.9572
77092	5.8945
77093	5.8332
77094	5.7731
77095	5.7142
77096	5.6565
77097	5.6
77098	5.5446
77099	5.4903
77100	5.437
77101	5.3848
77102	5.3335
77103	5.2832
77104	5.2339
77105	5.1854
77106	5.1379
77107	5.0912
77108	5.0454
77109	5.0003
77110	4.9561
77111	4.9127
77112	4.87
77113	2.9406
77114	2.9252
77115	2.91
77116	2.895
77117	2.8801
77118	2.8654
77119	2.8508
77120	2.8364
77121	2.8221
77122	2.808
77123	2.794
77124	2.7801
77125	2.7664
77126	2.7528
77127	2.7393
77128	2.726
77129	2.7128
77130	2.6997
77131	2.6868
77132	2.674
77133	2.6613
77134	2.6487
77135	2.6362
77136	2.6239
77137	2.6117
77138	2.5995
77139	2.5875
77140	2.5756
77141	2.5639
77142	2.5522
77143	2.5406
77144	2.5291
77145	2.5178
77146	2.5065
77147	2.4954
77148	2.4843
77149	2.4733
77150	2.4625
77151	2.3849
77152	2.3693
77153	2.3537
77154	2.3381
77155	2.3225
77156	2.307
77157	2.2916
77158	2.2761
77159	2.2607
77160	2.2453
77161	2.2318
77162	2.2184
77163	2.2049
77164	2.1915
77165	2.1781
77166	2.1647
77167	2.1513
77168	2.138
77169	2.1247
77170	2.1114
77171	2.0997
77172	2.088
77173	2.0764
77174	2.0648
77175	2.0532
77176	2.0416
77177	2.03
77178	2.0184
77179	2.0069
77180	1.9954
77181	1.9854
77182	1.9753
77183	1.9653
77184	1.9553
77185	1.9453
77186	1.9354
77187	1.9254
77188	1.9155
77189	1.9056
77190	1.8957
77191	1.8871
77192	1.8786
77193	1.8701
77194	1.8615
77195	1.853
77196	1.8445
77197	1.8361
77198	1.8276
77199	1.8191
77200	1.8107
77201	1.8035
77202	1.7963
77203	1.7891
77204	1.7819
77205	1.7747
77206	1.7675
77207	1.7603
77208	1.7532
77209	1.746
77210	1.7389
77211	1.7329
77212	1.7268
77213	1.7208
77214	1.7148
77215	1.7088
77216	1.7028
77217	1.6968
77218	1.6908
77219	1.6848
77220	1.6788
77221	1.6738
77222	1.6688
77223	1.6638
77224	1.6588
77225	1.6537
77226	1.6487
