;OV Innertank Orifice Flow Mdot (lbm/s)
#I=76956,77384,1; C:\0_afc_work\OV_Intertank_Reentry_Thermal_Analysis_using_VISSIM\VISSIM\OV_Intertank_Reentry_Thermal_Analysis_using_VISSIM_c1cb_oin.vsm C:\0_afc_work\OV_Intertank_Reentry_Thermal_Analysis_using_VISSIM\VISSIM\OV_Intertank_Reentry_Thermal_Analysis_using_VISSIM_c1cb_oin.vsm @ Mon Oct 29 14:44:45 2018
76956	0.3885
76957	0.0061676
76958	0.0061605
76959	0.0061535
76960	0.0061464
76961	0.0061382
76962	0.0061301
76963	0.0061219
76964	0.0061138
76965	0.0061057
76966	0.0060976
76967	0.0070095
76968	0.0070003
76969	0.0069911
76970	0.0069819
76971	0.006971
76972	0.0069602
76973	0.0069493
76974	0.016322
76975	0.016297
76976	0.016271
76977	0.038391
76978	0.038327
76979	0.038264
76980	0.038202
76981	0.038122
76982	0.038044
76983	0.037966
76984	0.037888
76985	0.037811
76986	0.037735
76987	0.037659
76988	0.037583
76989	0.037508
76990	0.037433
76991	0.037374
76992	0.037315
76993	0.037256
76994	0.037198
76995	0.03714
76996	0.037082
76997	0.037024
76998	0.036966
76999	0.036909
77000	0.036851
77001	0.036794
77002	0.036736
77003	0.036679
77004	0.036622
77005	0.036565
77006	0.036508
77007	0.036451
77008	0.036395
77009	0.036339
77010	0.036283
77011	0.036219
77012	0.036155
77013	0.036091
77014	0.036027
77015	0.035964
77016	0.035901
77017	0.035838
77018	0.035775
77019	0.035712
77020	0.03565
77021	0.035587
77022	0.035524
77023	0.035461
77024	0.035399
77025	0.035337
77026	0.035275
77027	0.035213
77028	0.035152
77029	0.03509
77030	0.035029
77031	0.034916
77032	0.034804
77033	0.034692
77034	0.034581
77035	0.034471
77036	0.034362
77037	0.034253
77038	0.034145
77039	0.034037
77040	0.033931
77041	0.033741
77042	0.033553
77043	0.033368
77044	0.033184
77045	0.033002
77046	0.032823
77047	0.032645
77048	0.032469
77049	0.032295
77050	0.032123
77051	0.031947
77052	0.031774
77053	0.031602
77054	0.031432
77055	0.031263
77056	0.031097
77057	0.030932
77058	0.030769
77059	0.030608
77060	0.030448
77061	0.030292
77062	0.030138
77063	0.029985
77064	0.029834
77065	0.029685
77066	0.029536
77067	0.042406
77068	0.042197
77069	0.041989
77070	0.041784
77071	0.041664
77072	0.041544
77073	0.041426
77074	0.041308
77075	0.04119
77076	0.041074
77077	0.040958
77078	0.040842
77079	0.040727
77080	0.040613
77081	0.040589
77082	0.040565
77083	0.04054
77084	0.040516
77085	0.040492
77086	0.040467
77087	0.040443
77088	0.040419
77089	0.040395
77090	0.040371
77091	0.040497
77092	0.040624
77093	0.040752
77094	0.040881
77095	0.04101
77096	0.04114
77097	0.041272
77098	0.041404
77099	0.041536
77100	0.04167
77101	0.041898
77102	0.042128
77103	0.04236
77104	0.042596
77105	0.042833
77106	0.043074
77107	0.043317
77108	0.043563
77109	0.043812
77110	0.044063
77111	0.044385
77112	0.044711
77113	0.02734
77114	0.027544
77115	0.027751
77116	0.027961
77117	0.028174
77118	0.02839
77119	0.02861
77120	0.028833
77121	0.029045
77122	0.02926
77123	0.029478
77124	0.0297
77125	0.029924
77126	0.030153
77127	0.030384
